Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分44秒   999    133661    2.00    2.00    0.00    0.00    4.00     1     49.00      0.00 2671640  121484   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分45秒   999    133661   49.00   11.00    0.00    0.00   60.00     1     78.00      0.00 2672264  121356   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分46秒   999    133661   58.00   14.00    0.00    0.00   72.00     1     48.00      0.00 2672264  121356   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分47秒   999    133661   41.00   12.00    0.00    0.00   53.00     1      0.00      0.00 2671240  121356   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分48秒   999    133661   47.00    7.00    0.00    0.00   54.00     1      0.00      0.00 2670288  120380   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分49秒   999    133661   43.00   11.00    0.00    0.00   54.00     1     18.00      0.00 2670288  120380   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分50秒   999    133661   42.00   11.00    0.00    0.00   53.00     1      0.00      0.00 2670288  120380   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分51秒   999    133661   43.00   10.00    0.00    0.00   53.00     1      1.00      0.00 2670544  120380   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分52秒   999    133661   36.00   17.00    0.00    0.00   53.00     1      1.00      0.00 2670544  120380   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分53秒   999    133661   39.00   14.00    0.00    0.00   53.00     1      0.00      0.00 2670544  120380   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分54秒   999    133661   45.00   10.00    0.00    0.00   55.00     1     69.00      0.00 2671056  120508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分55秒   999    133661   41.00   12.00    0.00    0.00   53.00     1      0.00      0.00 2670800  120508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分56秒   999    133661   39.00   14.00    0.00    0.00   53.00     1      0.00      0.00 2670800  120508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分57秒   999    133661   42.00   12.00    0.00    0.00   54.00     1      1.00      0.00 2671056  120508   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分58秒   999    133661   42.00   12.00    0.00    0.00   54.00     1    140.00      0.00 2672080  120892   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时52分59秒   999    133661   45.00   11.00    0.00    0.00   56.00     1      5.00      0.00 2671056  120892   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时53分00秒   999    133661   44.00   10.00    0.00    0.00   54.00     1      0.00      0.00 2670288  120416   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
