Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分48秒   999     71655   43.00   18.00    0.00    0.00   61.00     1   1781.00      0.00 2676360  122568   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分49秒   999     71655  267.00  102.00    0.00    0.00  369.00     1  36561.00      0.00 2714180  151908   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分50秒   999     71655  260.00  112.00    0.00    0.00  372.00     1   7099.00      0.00 2711588  150160   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分51秒   999     71655  249.00  108.00    0.00    0.00  357.00     1   6201.00      0.00 2713528  152196   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分52秒   999     71655  264.00  101.00    0.00    0.00  365.00     1   4781.00      0.00 2712448  151900   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分53秒   999     71655  262.00  107.00    0.00    0.00  369.00     1   5159.00      0.00 2714864  152032   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分54秒   999     71655  252.00  114.00    0.00    0.00  366.00     1   3450.00      0.00 2714112  152228   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分55秒   999     71655  251.00  111.00    0.00    0.00  362.00     1   2777.00      0.00 2713600  152036   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分56秒   999     71655  248.00  113.00    0.00    0.00  361.00     1   2205.00      0.00 2714112  152632   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分57秒   999     71655  242.00  117.00    0.00    0.00  359.00     1   2852.00      0.00 2713968  152884   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分58秒   999     71655  249.00  111.00    0.00    0.00  360.00     1   1560.00      0.00 2713456  151996   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时05分59秒   999     71655  254.00  110.00    0.00    0.00  364.00     1   2348.00      0.00 2712552  151832   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时06分00秒   999     71655  256.00  113.00    0.00    0.00  369.00     1   3200.00      0.00 2713064  152344   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时06分01秒   999     71655  257.00  103.00    0.00    0.00  360.00     1   1578.00      0.00 2711896  151304   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时06分02秒   999     71655  264.00   97.00    0.00    0.00  361.00     1   1730.00      0.00 2712312  152292   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时06分03秒   999     71655  259.00  106.00    0.00    0.00  365.00     1   1471.00      0.00 2712824  152648   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时06分04秒   999     71655  262.00  103.00    0.00    0.00  365.00     1   1419.00      0.00 2713336  152676   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
