Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分44秒   999    118137    2.00    1.00    0.00    0.00    3.00     0     28.00      0.00 2668948  118092   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分45秒   999    118137   63.00   19.00    0.00    0.00   82.00     0    183.00      0.00 2668508  117624   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分46秒   999    118137   41.00   12.00    0.00    0.00   53.00     0     70.00      0.00 2668508  117752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分47秒   999    118137   42.00   12.00    0.00    0.00   54.00     0    105.00      0.00 2668508  117752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分48秒   999    118137   39.00   14.00    0.00    0.00   53.00     0     42.00      0.00 2668508  117624   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分49秒   999    118137   41.00   13.00    0.00    0.00   54.00     0     61.00      0.00 2668508  117752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分50秒   999    118137   42.00   12.00    0.00    0.00   54.00     0     32.00      0.00 2668508  117752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分51秒   999    118137   45.00    9.00    0.00    0.00   54.00     0     42.00      0.00 2668508  117752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分52秒   999    118137   44.00    9.00    0.00    0.00   53.00     0     24.00      0.00 2668508  117752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分53秒   999    118137   43.00   11.00    0.00    0.00   54.00     0     27.00      0.00 2668508  117752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分54秒   999    118137   43.00   11.00    0.00    0.00   54.00     0    103.00      0.00 2669020  118008   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分55秒   999    118137   40.00   14.00    0.00    0.00   54.00     0     23.00      0.00 2669020  118008   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分56秒   999    118137   42.00   10.00    0.00    0.00   52.00     0     18.00      0.00 2669020  118008   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分57秒   999    118137   44.00   10.00    0.00    0.00   54.00     0     11.00      0.00 2669020  118008   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分58秒   999    118137   45.00    9.00    0.00    0.00   54.00     0     16.00      0.00 2669020  118008   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时13分59秒   999    118137   43.00   11.00    0.00    0.00   54.00     0    105.00      0.00 2669532  118264   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14时14分00秒   999    118137   40.00   14.00    0.00    0.00   54.00     0     55.00      0.00 2669020  118076   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
