Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分14秒   999    125205    5.00    3.00    0.00    0.00    8.00     0     61.00      0.00 2669560  118304   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分15秒   999    125205   60.00   18.00    0.00    0.00   78.00     0    279.00      0.00 2670144  118696   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分16秒   999    125205   43.00   12.00    0.00    0.00   55.00     0      5.00      0.00 2668608  118696   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分17秒   999    125205   44.00   10.00    0.00    0.00   54.00     0     22.00      0.00 2669120  118696   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分18秒   999    125205   40.00   15.00    0.00    0.00   55.00     0     14.00      0.00 2669120  118696   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分19秒   999    125205   41.00   14.00    0.00    0.00   55.00     0    123.00      0.00 2669120  118952   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分20秒   999    125205   47.00    8.00    0.00    0.00   55.00     0      3.00      0.00 2669120  118952   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分21秒   999    125205   43.00   12.00    0.00    0.00   55.00     0      0.00      0.00 2669120  118952   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分22秒   999    125205   40.00   14.00    0.00    0.00   54.00     0      1.00      0.00 2669120  118952   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分23秒   999    125205   43.00   12.00    0.00    0.00   55.00     0      0.00      0.00 2669120  118952   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分24秒   999    125205   45.00   10.00    0.00    0.00   55.00     0    110.00      0.00 2669120  119336   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分25秒   999    125205   42.00   12.00    0.00    0.00   54.00     0     27.00      0.00 2669632  119336   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分26秒   999    125205   48.00    7.00    0.00    0.00   55.00     0     16.00      0.00 2669632  119336   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分27秒   999    125205   38.00   16.00    0.00    0.00   54.00     0      1.00      0.00 2669120  119336   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分28秒   999    125205   45.00   10.00    0.00    0.00   55.00     0     31.00      0.00 2669632  119336   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分29秒   999    125205   44.00   10.00    0.00    0.00   54.00     0    101.00      0.00 2669632  119464   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时14分30秒   999    125205   40.00   15.00    0.00    0.00   55.00     0      0.00      0.00 2669632  119464   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
